"timestamp","kwh"
"2016-09-09 05:45:00",23.107
"2016-09-09 06:00:00",24.97
"2016-09-09 06:15:00",27.024
"2016-09-09 06:30:00",27.034
"2016-09-09 06:45:00",27.754
"2016-09-09 07:00:00",26.275
"2016-09-09 07:15:00",26.16
"2016-09-09 07:30:00",25.258
"2016-09-09 07:45:00",29.462
"2016-09-09 08:00:00",29.069
"2016-09-09 08:15:00",29.011
"2016-09-09 08:30:00",29.107
"2016-09-09 08:45:00",29.837
"2016-09-09 09:00:00",32.314
"2016-09-09 09:15:00",32.755
"2016-09-09 09:30:00",31.939
"2016-09-09 09:45:00",31.632
"2016-09-09 10:00:00",31.488
"2016-09-09 10:15:00",32.678
"2016-09-09 10:30:00",33.523
"2016-09-09 10:45:00",33.965
"2016-09-09 11:00:00",34.742
"2016-09-09 11:15:00",35.328
"2016-09-09 11:30:00",35.453
"2016-09-09 11:45:00",33.274
"2016-09-09 12:00:00",32.63
"2016-09-09 12:15:00",33.542
"2016-09-09 12:30:00",34.896
"2016-09-09 12:45:00",35.731
"2016-09-09 13:00:00",33.456
"2016-09-09 13:15:00",33.254
"2016-09-09 13:30:00",33.341
"2016-09-09 13:45:00",36.509
"2016-09-09 14:00:00",35.894
"2016-09-09 14:15:00",34.934
"2016-09-09 14:30:00",31.997
"2016-09-09 14:45:00",32.698
"2016-09-09 15:00:00",34.195
"2016-09-09 15:15:00",33.178
"2016-09-09 15:30:00",31.738
"2016-09-09 15:45:00",31.171
"2016-09-09 16:00:00",32.266
"2016-09-09 16:15:00",33.149
"2016-09-09 16:30:00",33.629
"2016-09-09 16:45:00",32.755
"2016-09-09 17:00:00",27.878
"2016-09-09 17:15:00",26.477
"2016-09-09 17:30:00",27.888
"2016-09-09 17:45:00",25.728
"2016-09-09 18:00:00",23.885
"2016-09-09 18:15:00",23.894
"2016-09-09 18:30:00",25.056
"2016-09-09 18:45:00",23.904
"2016-09-09 19:00:00",22.109
"2016-09-09 19:15:00",21.389
"2016-09-09 19:30:00",21.254
"2016-09-09 19:45:00",21.629
"2016-09-09 20:00:00",22.205
"2016-09-09 20:15:00",9.955
"2016-09-09 20:30:00",7.69
"2016-09-09 20:45:00",8.381
"2016-09-09 21:00:00",9.379
"2016-09-09 21:15:00",9.418
"2016-09-09 21:30:00",10.291
"2016-09-09 21:45:00",10.09
"2016-09-09 22:00:00",9.034
"2016-09-09 22:15:00",7.123
"2016-09-09 22:30:00",7.104
"2016-09-09 22:45:00",7.229
"2016-09-09 23:00:00",7.507
"2016-09-09 23:15:00",7.901
"2016-09-09 23:30:00",7.642
"2016-09-09 23:45:00",7.402
"2016-09-10 00:00:00",8.707
"2016-09-10 00:15:00",7.69
"2016-09-10 00:30:00",7.507
"2016-09-10 00:45:00",7.402
"2016-09-10 01:00:00",7.651
"2016-09-10 01:15:00",7.565
"2016-09-10 01:30:00",7.507
"2016-09-10 01:45:00",7.546
"2016-09-10 02:00:00",7.594
"2016-09-10 02:15:00",7.43
"2016-09-10 02:30:00",7.584
"2016-09-10 02:45:00",7.661
"2016-09-10 03:00:00",7.382
"2016-09-10 03:15:00",7.507
"2016-09-10 03:30:00",7.555
"2016-09-10 03:45:00",7.766
"2016-09-10 04:00:00",7.421
"2016-09-10 04:15:00",7.296
"2016-09-10 04:30:00",7.469
"2016-09-10 04:45:00",7.315
"2016-09-10 05:00:00",7.315
"2016-09-10 05:15:00",7.853
"2016-09-10 05:30:00",7.44
"2016-09-10 05:45:00",7.286
"2016-09-10 06:00:00",7.45
"2016-09-10 06:15:00",7.584
"2016-09-10 06:30:00",10.272
"2016-09-10 06:45:00",17.069
"2016-09-10 07:00:00",23.309
"2016-09-10 07:15:00",24.595
"2016-09-10 07:30:00",20.237
"2016-09-10 07:45:00",8.285
"2016-09-10 08:00:00",6.768
"2016-09-10 08:15:00",6.73
"2016-09-10 08:30:00",6.682
"2016-09-10 08:45:00",6.768
"2016-09-10 09:00:00",6.72
"2016-09-10 09:15:00",6.634
"2016-09-10 09:30:00",6.634
"2016-09-10 09:45:00",6.912
"2016-09-10 10:00:00",6.787
"2016-09-10 10:15:00",7.19
"2016-09-10 10:30:00",7.526
"2016-09-10 10:45:00",7.526
"2016-09-10 11:00:00",7.488
"2016-09-10 11:15:00",7.517
"2016-09-10 11:30:00",8.621
"2016-09-10 11:45:00",8.928
"2016-09-10 12:00:00",9.35
"2016-09-10 12:15:00",9.984
"2016-09-10 12:30:00",9.878
"2016-09-10 12:45:00",10.138
"2016-09-10 13:00:00",12.432
"2016-09-10 13:15:00",12.24
"2016-09-10 13:30:00",11.626
"2016-09-10 13:45:00",10.339
"2016-09-10 14:00:00",11.165
"2016-09-10 14:15:00",8.938
"2016-09-10 14:30:00",8.746
"2016-09-10 14:45:00",8.611
"2016-09-10 15:00:00",8.525
"2016-09-10 15:15:00",9.005
"2016-09-10 15:30:00",9.245
"2016-09-10 15:45:00",8.832
"2016-09-10 16:00:00",8.659
"2016-09-10 16:15:00",8.784
"2016-09-10 16:30:00",8.534
"2016-09-10 16:45:00",8.63
"2016-09-10 17:00:00",8.842
"2016-09-10 17:15:00",8.65
"2016-09-10 17:30:00",9.158
"2016-09-10 17:45:00",9.648
"2016-09-10 18:00:00",11.453
"2016-09-10 18:15:00",12.739
"2016-09-10 18:30:00",12.432
"2016-09-10 18:45:00",11.386
"2016-09-10 19:00:00",10.838
"2016-09-10 19:15:00",10.579
"2016-09-10 19:30:00",10.589
"2016-09-10 19:45:00",8.976
"2016-09-10 20:00:00",8.851
"2016-09-10 20:15:00",8.678
"2016-09-10 20:30:00",8.861
"2016-09-10 20:45:00",8.87
"2016-09-10 21:00:00",8.746
"2016-09-10 21:15:00",8.774
"2016-09-10 21:30:00",8.851
"2016-09-10 21:45:00",8.717
"2016-09-10 22:00:00",9.197
"2016-09-10 22:15:00",8.938
"2016-09-10 22:30:00",8.736
"2016-09-10 22:45:00",8.813
"2016-09-10 23:00:00",8.87
"2016-09-10 23:15:00",8.688
"2016-09-10 23:30:00",8.659
"2016-09-10 23:45:00",8.842
"2016-09-11 00:00:00",9.398
"2016-09-11 00:15:00",8.669
"2016-09-11 00:30:00",8.736
"2016-09-11 00:45:00",8.803
"2016-09-11 01:00:00",8.678
"2016-09-11 01:15:00",8.563
"2016-09-11 01:30:00",8.602
"2016-09-11 01:45:00",8.755
"2016-09-11 02:00:00",6.595
"2016-09-11 02:15:00",7.056
"2016-09-11 02:30:00",7.622
"2016-09-11 02:45:00",7.306
"2016-09-11 03:00:00",7.488
"2016-09-11 03:15:00",7.555
"2016-09-11 03:30:00",7.334
"2016-09-11 03:45:00",6.653
"2016-09-11 04:00:00",6.845
"2016-09-11 04:15:00",7.613
"2016-09-11 04:30:00",7.382
"2016-09-11 04:45:00",7.498
"2016-09-11 05:00:00",7.459
"2016-09-11 05:15:00",6.73
"2016-09-11 05:30:00",7.123
"2016-09-11 05:45:00",7.258
"2016-09-11 06:00:00",7.632
"2016-09-11 06:15:00",8.045
"2016-09-11 06:30:00",12.605
"2016-09-11 06:45:00",18.019
"2016-09-11 07:00:00",22.205
"2016-09-11 07:15:00",24.307
"2016-09-11 07:30:00",21.331
"2016-09-11 07:45:00",9.082
"2016-09-11 08:00:00",6.614
"2016-09-11 08:15:00",6.71
"2016-09-11 08:30:00",6.49
"2016-09-11 08:45:00",5.846
"2016-09-11 09:00:00",6.288
"2016-09-11 09:15:00",6.71
"2016-09-11 09:30:00",6.758
"2016-09-11 09:45:00",6.797
"2016-09-11 10:00:00",6.586
"2016-09-11 10:15:00",7.296
"2016-09-11 10:30:00",7.469
"2016-09-11 10:45:00",7.344
"2016-09-11 11:00:00",7.354
"2016-09-11 11:15:00",7.546
"2016-09-11 11:30:00",7.44
"2016-09-11 11:45:00",8.621
"2016-09-11 12:00:00",8.851
"2016-09-11 12:15:00",8.688
"2016-09-11 12:30:00",9.83
"2016-09-11 12:45:00",11.27
"2016-09-11 13:00:00",9.926
"2016-09-11 13:15:00",14.966
"2016-09-11 13:30:00",16.493
"2016-09-11 13:45:00",17.366
"2016-09-11 14:00:00",17.338
"2016-09-11 14:15:00",17.52
"2016-09-11 14:30:00",16.877
"2016-09-11 14:45:00",17.386
"2016-09-11 15:00:00",17.99
"2016-09-11 15:15:00",18.605
"2016-09-11 15:30:00",19.862
"2016-09-11 15:45:00",20.026
"2016-09-11 16:00:00",19.939
"2016-09-11 16:15:00",20.294
"2016-09-11 16:30:00",20.189
"2016-09-11 16:45:00",20.496
"2016-09-11 17:00:00",20.112
"2016-09-11 17:15:00",19.526
"2016-09-11 17:30:00",19.92
"2016-09-11 17:45:00",21.744
"2016-09-11 18:00:00",22.07
"2016-09-11 18:15:00",21.648
"2016-09-11 18:30:00",22.56
"2016-09-11 18:45:00",22.483
"2016-09-11 19:00:00",21.725
"2016-09-11 19:15:00",19.642
"2016-09-11 19:30:00",16.051
"2016-09-11 19:45:00",16.8
"2016-09-11 20:00:00",16.685
"2016-09-11 20:15:00",14.851
"2016-09-11 20:30:00",14.006
"2016-09-11 20:45:00",10.502
"2016-09-11 21:00:00",10.358
"2016-09-11 21:15:00",10.474
"2016-09-11 21:30:00",10.704
"2016-09-11 21:45:00",13.094
"2016-09-11 22:00:00",12.614
"2016-09-11 22:15:00",10.81
"2016-09-11 22:30:00",10.138
"2016-09-11 22:45:00",10.954
"2016-09-11 23:00:00",9.821
"2016-09-11 23:15:00",9.792
"2016-09-11 23:30:00",11.29
"2016-09-11 23:45:00",10.339
"2016-09-12 00:00:00",9.485
"2016-09-12 00:15:00",8.88
"2016-09-12 00:30:00",8.909
"2016-09-12 00:45:00",8.736
"2016-09-12 01:00:00",8.698
"2016-09-12 01:15:00",8.746
"2016-09-12 01:30:00",8.592
"2016-09-12 01:45:00",8.726
"2016-09-12 02:00:00",8.669
"2016-09-12 02:15:00",8.707
"2016-09-12 02:30:00",8.774
"2016-09-12 02:45:00",8.755
"2016-09-12 03:00:00",8.765
"2016-09-12 03:15:00",8.659
"2016-09-12 03:30:00",9.542
"2016-09-12 03:45:00",9.792
"2016-09-12 04:00:00",9.734
"2016-09-12 04:15:00",12.461
"2016-09-12 04:30:00",21.331
"2016-09-12 04:45:00",23.462
"2016-09-12 05:00:00",26.006
"2016-09-12 05:15:00",25.354
"2016-09-12 05:30:00",22.944
"2016-09-12 05:45:00",20.89
"2016-09-12 06:00:00",23.808
"2016-09-12 06:15:00",25.171
"2016-09-12 06:30:00",26.275
"2016-09-12 06:45:00",24.576
"2016-09-12 07:00:00",25.229
"2016-09-12 07:15:00",27.178
"2016-09-12 07:30:00",24.461
"2016-09-12 07:45:00",27.35
"2016-09-12 08:00:00",29.088
"2016-09-12 08:15:00",29.107
"2016-09-12 08:30:00",29.683
"2016-09-12 08:45:00",30.259
"2016-09-12 09:00:00",31.69
"2016-09-12 09:15:00",32.026
"2016-09-12 09:30:00",30.394
"2016-09-12 09:45:00",31.536
"2016-09-12 10:00:00",32.294
"2016-09-12 10:15:00",32.448
"2016-09-12 10:30:00",33.053
"2016-09-12 10:45:00",33.725
"2016-09-12 11:00:00",35.04
"2016-09-12 11:15:00",35.28
"2016-09-12 11:30:00",32.87
"2016-09-12 11:45:00",34.57
"2016-09-12 12:00:00",34.416
"2016-09-12 12:15:00",35.539
"2016-09-12 12:30:00",36.701
"2016-09-12 12:45:00",35.827
"2016-09-12 13:00:00",36.509
"2016-09-12 13:15:00",34.934
"2016-09-12 13:30:00",36.768
"2016-09-12 13:45:00",36.758
"2016-09-12 14:00:00",38.573
"2016-09-12 14:15:00",38.448
"2016-09-12 14:30:00",37.613
"2016-09-12 14:45:00",37.91
"2016-09-12 15:00:00",38.237
"2016-09-12 15:15:00",38.141
"2016-09-12 15:30:00",39.389
"2016-09-12 15:45:00",37.594
"2016-09-12 16:00:00",36.691
"2016-09-12 16:15:00",36.048
"2016-09-12 16:30:00",33.744
"2016-09-12 16:45:00",34.589
"2016-09-12 17:00:00",31.661
"2016-09-12 17:15:00",30.902
"2016-09-12 17:30:00",28.848
"2016-09-12 17:45:00",29.952
"2016-09-12 18:00:00",30.566
"2016-09-12 18:15:00",28.483
"2016-09-12 18:30:00",27.446
"2016-09-12 18:45:00",28.531
"2016-09-12 19:00:00",27.533
"2016-09-12 19:15:00",25.373
"2016-09-12 19:30:00",25.872
"2016-09-12 19:45:00",28.349
"2016-09-12 20:00:00",29.05
"2016-09-12 20:15:00",14.131
"2016-09-12 20:30:00",9.878
"2016-09-12 20:45:00",7.69
"2016-09-12 21:00:00",7.766
"2016-09-12 21:15:00",8.678
"2016-09-12 21:30:00",8.314
"2016-09-12 21:45:00",8.515
"2016-09-12 22:00:00",8.794
"2016-09-12 22:15:00",8.275
"2016-09-12 22:30:00",8.323
"2016-09-12 22:45:00",9.475
"2016-09-12 23:00:00",9.514
"2016-09-12 23:15:00",9.37
"2016-09-12 23:30:00",9.466
"2016-09-12 23:45:00",9.446
"2016-09-13 00:00:00",8.4
"2016-09-13 00:15:00",9.533
"2016-09-13 00:30:00",9.504
"2016-09-13 00:45:00",9.418
"2016-09-13 01:00:00",9.302
"2016-09-13 01:15:00",9.418
"2016-09-13 01:30:00",9.36
"2016-09-13 01:45:00",9.235
"2016-09-13 02:00:00",9.187
"2016-09-13 02:15:00",9.504
"2016-09-13 02:30:00",9.552
"2016-09-13 02:45:00",9.562
"2016-09-13 03:00:00",9.446
"2016-09-13 03:15:00",9.235
"2016-09-13 03:30:00",9.888
"2016-09-13 03:45:00",10.493
"2016-09-13 04:00:00",10.598
"2016-09-13 04:15:00",10.637
"2016-09-13 04:30:00",19.046
"2016-09-13 04:45:00",24.499
"2016-09-13 05:00:00",23.808
"2016-09-13 05:15:00",26.342
"2016-09-13 05:30:00",23.923
"2016-09-13 05:45:00",23.05
"2016-09-13 06:00:00",25.018
"2016-09-13 06:15:00",29.03
"2016-09-13 06:30:00",27.37
"2016-09-13 06:45:00",27.062
"2016-09-13 07:00:00",28.358
"2016-09-13 07:15:00",30.336
"2016-09-13 07:30:00",29.328
"2016-09-13 07:45:00",30.922
"2016-09-13 08:00:00",29.731
"2016-09-13 08:15:00",28.781
"2016-09-13 08:30:00",30.144
"2016-09-13 08:45:00",30.49
"2016-09-13 09:00:00",30.038
"2016-09-13 09:15:00",29.99
"2016-09-13 09:30:00",29.904
"2016-09-13 09:45:00",31.718
"2016-09-13 10:00:00",31.766
"2016-09-13 10:15:00",32.429
"2016-09-13 10:30:00",32.63
"2016-09-13 10:45:00",32.419
"2016-09-13 11:00:00",34.992
"2016-09-13 11:15:00",34.166
"2016-09-13 11:30:00",35.395
"2016-09-13 11:45:00",34.982
"2016-09-13 12:00:00",35.414
"2016-09-13 12:15:00",37.728
"2016-09-13 12:30:00",35.923
"2016-09-13 12:45:00",37.344
"2016-09-13 13:00:00",37.526
"2016-09-13 13:15:00",37.92
"2016-09-13 13:30:00",38.16
"2016-09-13 13:45:00",37.594
"2016-09-13 14:00:00",38.736
"2016-09-13 14:15:00",38.237
"2016-09-13 14:30:00",40.042
"2016-09-13 14:45:00",38.083
"2016-09-13 15:00:00",38.429
"2016-09-13 15:15:00",38.88
"2016-09-13 15:30:00",38.17
"2016-09-13 15:45:00",36.816
"2016-09-13 16:00:00",34.781
"2016-09-13 16:15:00",27.158
"2016-09-13 16:30:00",23.971
"2016-09-13 16:45:00",25.44
"2016-09-13 17:00:00",25.382
"2016-09-13 17:15:00",26.525
"2016-09-13 17:30:00",26.582
"2016-09-13 17:45:00",23.674
"2016-09-13 18:00:00",25.2
"2016-09-13 18:15:00",26.371
"2016-09-13 18:30:00",27.571
"2016-09-13 18:45:00",28.368
"2016-09-13 19:00:00",27.379
"2016-09-13 19:15:00",25.958
"2016-09-13 19:30:00",25.709
"2016-09-13 19:45:00",24.643
"2016-09-13 20:00:00",24.509
"2016-09-13 20:15:00",12.547
"2016-09-13 20:30:00",10.934
"2016-09-13 20:45:00",10.493
"2016-09-13 21:00:00",8.534
"2016-09-13 21:15:00",7.882
"2016-09-13 21:30:00",8.544
"2016-09-13 21:45:00",8.659
"2016-09-13 22:00:00",8.515
"2016-09-13 22:15:00",8.506
"2016-09-13 22:30:00",8.486
"2016-09-13 22:45:00",8.525
"2016-09-13 23:00:00",8.534
"2016-09-13 23:15:00",8.611
"2016-09-13 23:30:00",8.506
"2016-09-13 23:45:00",8.544
"2016-09-14 00:00:00",10.694
"2016-09-14 00:15:00",8.448
"2016-09-14 00:30:00",8.89
"2016-09-14 00:45:00",8.621
"2016-09-14 01:00:00",8.333
"2016-09-14 01:15:00",8.486
"2016-09-14 01:30:00",8.429
"2016-09-14 01:45:00",8.41
"2016-09-14 02:00:00",8.477
"2016-09-14 02:15:00",8.602
"2016-09-14 02:30:00",8.371
"2016-09-14 02:45:00",9.091
"2016-09-14 03:00:00",9.859
"2016-09-14 03:15:00",9.686
"2016-09-14 03:30:00",10.147
"2016-09-14 03:45:00",10.877
"2016-09-14 04:00:00",10.954
"2016-09-14 04:15:00",11.414
"2016-09-14 04:30:00",17.318
"2016-09-14 04:45:00",24.01
"2016-09-14 05:00:00",23.654
"2016-09-14 05:15:00",24.701
"2016-09-14 05:30:00",22.925
"2016-09-14 05:45:00",23.77
"2016-09-14 06:00:00",24.192
"2016-09-14 06:15:00",26.189
"2016-09-14 06:30:00",26.746
"2016-09-14 06:45:00",25.171
"2016-09-14 07:00:00",26.294
"2016-09-14 07:15:00",27.638
"2016-09-14 07:30:00",27.245
"2016-09-14 07:45:00",26.026
"2016-09-14 08:00:00",26.467
"2016-09-14 08:15:00",28.435
"2016-09-14 08:30:00",30.97
"2016-09-14 08:45:00",31.171
"2016-09-14 09:00:00",30.883
"2016-09-14 09:15:00",28.608
"2016-09-14 09:30:00",31.075
"2016-09-14 09:45:00",31.402
"2016-09-14 10:00:00",30.758
"2016-09-14 10:15:00",31.738
"2016-09-14 10:30:00",32.15
"2016-09-14 10:45:00",34.253
"2016-09-14 11:00:00",33.11
"2016-09-14 11:15:00",33.917
"2016-09-14 11:30:00",33.859
"2016-09-14 11:45:00",32.429
"2016-09-14 12:00:00",33.629
"2016-09-14 12:15:00",33.85
"2016-09-14 12:30:00",35.501
"2016-09-14 12:45:00",37.968
"2016-09-14 13:00:00",37.104
"2016-09-14 13:15:00",37.2
"2016-09-14 13:30:00",36.422
"2016-09-14 13:45:00",35.76
"2016-09-14 14:00:00",36.058
"2016-09-14 14:15:00",37.037
"2016-09-14 14:30:00",37.354
"2016-09-14 14:45:00",36.326
"2016-09-14 15:00:00",37.968
"2016-09-14 15:15:00",37.142
"2016-09-14 15:30:00",38.198
"2016-09-14 15:45:00",37.421
"2016-09-14 16:00:00",39.638
"2016-09-14 16:15:00",37.229
"2016-09-14 16:30:00",37.373
"2016-09-14 16:45:00",36.298
"2016-09-14 17:00:00",35.654
"2016-09-14 17:15:00",34.829
"2016-09-14 17:30:00",33.302
"2016-09-14 17:45:00",35.27
"2016-09-14 18:00:00",34.07
"2016-09-14 18:15:00",33.254
"2016-09-14 18:30:00",32.083
"2016-09-14 18:45:00",30.125
"2016-09-14 19:00:00",32.045
"2016-09-14 19:15:00",32.112
"2016-09-14 19:30:00",31.056
"2016-09-14 19:45:00",30.461
"2016-09-14 20:00:00",30.106
"2016-09-14 20:15:00",14.765
"2016-09-14 20:30:00",9.629
"2016-09-14 20:45:00",9.37
"2016-09-14 21:00:00",9.408
"2016-09-14 21:15:00",9.648
"2016-09-14 21:30:00",12.077
"2016-09-14 21:45:00",11.414
"2016-09-14 22:00:00",10.08
"2016-09-14 22:15:00",9.802
"2016-09-14 22:30:00",9.83
"2016-09-14 22:45:00",9.677
"2016-09-14 23:00:00",9.763
"2016-09-14 23:15:00",9.629
"2016-09-14 23:30:00",9.984
"2016-09-14 23:45:00",10.79
"2016-09-15 00:00:00",10.282
"2016-09-15 00:15:00",10.675
"2016-09-15 00:30:00",10.474
"2016-09-15 00:45:00",10.685
"2016-09-15 01:00:00",10.579
"2016-09-15 01:15:00",10.387
"2016-09-15 01:30:00",9.514
"2016-09-15 01:45:00",9.888
"2016-09-15 02:00:00",9.629
"2016-09-15 02:15:00",9.552
"2016-09-15 02:30:00",9.6
"2016-09-15 02:45:00",9.514
"2016-09-15 03:00:00",9.706
"2016-09-15 03:15:00",9.715
"2016-09-15 03:30:00",10.819
"2016-09-15 03:45:00",10.762
"2016-09-15 04:00:00",10.637
"2016-09-15 04:15:00",11.587
"2016-09-15 04:30:00",22.272
"2016-09-15 04:45:00",24.73
"2016-09-15 05:00:00",24.019
"2016-09-15 05:15:00",27.475
"2016-09-15 05:30:00",27.427
"2016-09-15 05:45:00",26.976
"2016-09-15 06:00:00",27.341
"2016-09-15 06:15:00",27.648
"2016-09-15 06:30:00",27.696
"2016-09-15 06:45:00",26.371
"2016-09-15 07:00:00",26.813
"2016-09-15 07:15:00",28.205
"2016-09-15 07:30:00",28.08
"2016-09-15 07:45:00",28.685
"2016-09-15 08:00:00",30.154
"2016-09-15 08:15:00",31.085
"2016-09-15 08:30:00",30.298
"2016-09-15 08:45:00",30.442
"2016-09-15 09:00:00",30.47
"2016-09-15 09:15:00",30.413
"2016-09-15 09:30:00",31.853
"2016-09-15 09:45:00",30.97
"2016-09-15 10:00:00",32.093
"2016-09-15 10:15:00",33.581
"2016-09-15 10:30:00",33.638
"2016-09-15 10:45:00",33.974
"2016-09-15 11:00:00",32.525
"2016-09-15 11:15:00",32.323
"2016-09-15 11:30:00",33.264
"2016-09-15 11:45:00",33.859
"2016-09-15 12:00:00",34.694
"2016-09-15 12:15:00",36.317
"2016-09-15 12:30:00",35.702
"2016-09-15 12:45:00",37.2
"2016-09-15 13:00:00",37.296
"2016-09-15 13:15:00",35.722
"2016-09-15 13:30:00",36.384
"2016-09-15 13:45:00",36.73
"2016-09-15 14:00:00",38.237
"2016-09-15 14:15:00",37.171
"2016-09-15 14:30:00",38.362
"2016-09-15 14:45:00",39.005
"2016-09-15 15:00:00",39.331
"2016-09-15 15:15:00",38.765
"2016-09-15 15:30:00",41.261
"2016-09-15 15:45:00",40.704
"2016-09-15 16:00:00",39.965
"2016-09-15 16:15:00",38.544
"2016-09-15 16:30:00",39.427
"2016-09-15 16:45:00",38.678
"2016-09-15 17:00:00",38.362
"2016-09-15 17:15:00",37.056
"2016-09-15 17:30:00",32.285
"2016-09-15 17:45:00",32.256
"2016-09-15 18:00:00",33.437
"2016-09-15 18:15:00",34.099
"2016-09-15 18:30:00",31.958
"2016-09-15 18:45:00",31.344
"2016-09-15 19:00:00",29.117
"2016-09-15 19:15:00",27.619
"2016-09-15 19:30:00",27.197
"2016-09-15 19:45:00",27.197
"2016-09-15 20:00:00",27.878
"2016-09-15 20:15:00",11.51
"2016-09-15 20:30:00",7.277
"2016-09-15 20:45:00",8.525
"2016-09-15 21:00:00",10.906
"2016-09-15 21:15:00",10.973
"2016-09-15 21:30:00",9.504
"2016-09-15 21:45:00",9.974
"2016-09-15 22:00:00",10.483
"2016-09-15 22:15:00",10.474
"2016-09-15 22:30:00",11.654
"2016-09-15 22:45:00",11.155
"2016-09-15 23:00:00",10.445
"2016-09-15 23:15:00",10.339
"2016-09-15 23:30:00",10.733
"2016-09-15 23:45:00",11.328
"2016-09-16 00:00:00",11.962
"2016-09-16 00:15:00",10.349
"2016-09-16 00:30:00",10.33
"2016-09-16 00:45:00",10.685
"2016-09-16 01:00:00",10.57
"2016-09-16 01:15:00",10.282
"2016-09-16 01:30:00",10.301
"2016-09-16 01:45:00",10.243
"2016-09-16 02:00:00",9.83
"2016-09-16 02:15:00",9.59
"2016-09-16 02:30:00",9.485
"2016-09-16 02:45:00",9.197
"2016-09-16 03:00:00",9.398
"2016-09-16 03:15:00",9.504
"2016-09-16 03:30:00",10.714
"2016-09-16 03:45:00",10.742
"2016-09-16 04:00:00",10.493
"2016-09-16 04:15:00",12.211
"2016-09-16 04:30:00",23.53
"2016-09-16 04:45:00",25.21
"2016-09-16 05:00:00",23.933
"2016-09-16 05:15:00",26.822
"2016-09-16 05:30:00",25.661
"2016-09-16 05:45:00",24.864
"2016-09-16 06:00:00",25.882
"2016-09-16 06:15:00",27.446
"2016-09-16 06:30:00",27.35
"2016-09-16 06:45:00",27.082
"2016-09-16 07:00:00",26.592
"2016-09-16 07:15:00",28.637
"2016-09-16 07:30:00",27.36
"2016-09-16 07:45:00",27.35
"2016-09-16 08:00:00",28.502
"2016-09-16 08:15:00",30.989
"2016-09-16 08:30:00",28.963
"2016-09-16 08:45:00",29.386
"2016-09-16 09:00:00",31.795
"2016-09-16 09:15:00",31.862
"2016-09-16 09:30:00",31.651
"2016-09-16 09:45:00",30.48
"2016-09-16 10:00:00",31.267
"2016-09-16 10:15:00",32.419
"2016-09-16 10:30:00",32.851
"2016-09-16 10:45:00",33.197
"2016-09-16 11:00:00",33.187
"2016-09-16 11:15:00",34.829
"2016-09-16 11:30:00",33.59
"2016-09-16 11:45:00",32.986
"2016-09-16 12:00:00",35.098
"2016-09-16 12:15:00",35.866
"2016-09-16 12:30:00",36.816
"2016-09-16 12:45:00",36.845
"2016-09-16 13:00:00",35.875
"2016-09-16 13:15:00",37.43
"2016-09-16 13:30:00",37.574
"2016-09-16 13:45:00",39.091
"2016-09-16 14:00:00",39.082
"2016-09-16 14:15:00",39.35
"2016-09-16 14:30:00",39.696
"2016-09-16 14:45:00",40.522
"2016-09-16 15:00:00",41.99
"2016-09-16 15:15:00",42.662
"2016-09-16 15:30:00",38.822
"2016-09-16 15:45:00",39.965
"2016-09-16 16:00:00",37.277
"2016-09-16 16:15:00",32.227
"2016-09-16 16:30:00",33.754
"2016-09-16 16:45:00",33.571
"2016-09-16 17:00:00",33.754
"2016-09-16 17:15:00",33.187
"2016-09-16 17:30:00",32.554
"2016-09-16 17:45:00",31.21
"2016-09-16 18:00:00",32.41
"2016-09-16 18:15:00",32.966
"2016-09-16 18:30:00",32.525
"2016-09-16 18:45:00",31.2
"2016-09-16 19:00:00",29.933
"2016-09-16 19:15:00",31.027
"2016-09-16 19:30:00",29.04
"2016-09-16 19:45:00",27.245
"2016-09-16 20:00:00",26.842
"2016-09-16 20:15:00",13.632
"2016-09-16 20:30:00",10.483
"2016-09-16 20:45:00",12.346
"2016-09-16 21:00:00",13.728
"2016-09-16 21:15:00",14.198
"2016-09-16 21:30:00",12.816
"2016-09-16 21:45:00",13.344
"2016-09-16 22:00:00",14.947
"2016-09-16 22:15:00",14.842
"2016-09-16 22:30:00",12.557
"2016-09-16 22:45:00",11.846
"2016-09-16 23:00:00",11.251
"2016-09-16 23:15:00",12.269
"2016-09-16 23:30:00",12.634
"2016-09-16 23:45:00",13.968
"2016-09-17 00:00:00",15.274
"2016-09-17 00:15:00",10.166
"2016-09-17 00:30:00",10.31
"2016-09-17 00:45:00",10.214
"2016-09-17 01:00:00",9.61
"2016-09-17 01:15:00",9.302
"2016-09-17 01:30:00",9.168
"2016-09-17 01:45:00",9.235
"2016-09-17 02:00:00",9.331
"2016-09-17 02:15:00",9.302
"2016-09-17 02:30:00",9.235
"2016-09-17 02:45:00",9.341
"2016-09-17 03:00:00",9.254
"2016-09-17 03:15:00",9.101
"2016-09-17 03:30:00",9.36
"2016-09-17 03:45:00",9.187
"2016-09-17 04:00:00",9.245
"2016-09-17 04:15:00",9.312
"2016-09-17 04:30:00",9.101
"2016-09-17 04:45:00",9.264
"2016-09-17 05:00:00",9.302
"2016-09-17 05:15:00",9.197
"2016-09-17 05:30:00",9.053
"2016-09-17 05:45:00",9.542
"2016-09-17 06:00:00",9.264
"2016-09-17 06:15:00",10.714
"2016-09-17 06:30:00",22.992
"2016-09-17 06:45:00",24.893
"2016-09-17 07:00:00",23.789
"2016-09-17 07:15:00",27.264
"2016-09-17 07:30:00",24.288
"2016-09-17 07:45:00",10.272
